product_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,state,property_valuation,product_age,transaction_month,age_band
0,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,Female,26,Health,High Net Worth,N,Yes,19.0,QLD,5,26,10,old
69,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,Female,26,Health,High Net Worth,N,Yes,19.0,QLD,5,2,1,old
36,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,Female,26,Health,High Net Worth,N,Yes,19.0,QLD,5,20,3,old
0,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,Female,26,Health,High Net Worth,N,Yes,19.0,QLD,5,14,9,old
0,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,Female,26,Health,High Net Worth,N,Yes,19.0,QLD,5,12,10,old
56,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,Female,26,Health,High Net Worth,N,Yes,19.0,QLD,5,26,5,old
0,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,Female,26,Health,High Net Worth,N,Yes,19.0,QLD,5,5,11,old
22,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,Female,26,Health,High Net Worth,N,Yes,19.0,QLD,5,4,5,old
88,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,Female,42,other,Mass Customer,N,No,9.0,NSW,8,19,6,young_adults
35,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,Female,42,other,Mass Customer,N,No,9.0,NSW,8,23,7,young_adults
84,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,Female,42,other,Mass Customer,N,No,9.0,NSW,8,13,10,young_adults
95,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,Female,42,other,Mass Customer,N,No,9.0,NSW,8,14,11,young_adults
99,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,Female,42,other,Mass Customer,N,No,9.0,NSW,8,23,4,young_adults
7,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,Female,42,other,Mass Customer,N,No,9.0,NSW,8,13,4,young_adults
98,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,Male,75,Financial Services,Mass Customer,N,Yes,14.0,NSW,7,13,7,young_adults
14,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,Male,75,Financial Services,Mass Customer,N,Yes,14.0,NSW,7,7,10,young_adults
90,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,Male,75,Financial Services,Mass Customer,N,Yes,14.0,NSW,7,13,10,young_adults
60,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,Male,75,Financial Services,Mass Customer,N,Yes,14.0,NSW,7,6,1,young_adults
1,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Male,75,Financial Services,Mass Customer,N,Yes,14.0,NSW,7,1,9,young_adults
19,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,Female,54,Retail,Mass Customer,N,No,7.0,NSW,6,8,1,young_adults
49,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,Female,54,Retail,Mass Customer,N,No,7.0,NSW,6,5,7,young_adults
73,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,Female,54,Retail,Mass Customer,N,No,7.0,NSW,6,15,3,young_adults
38,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,Male,63,Manufacturing,Mass Customer,N,Yes,9.0,NSW,10,20,10,young_adults
66,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,Male,63,Manufacturing,Mass Customer,N,Yes,9.0,NSW,10,17,12,young_adults
68,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,Male,51,Manufacturing,Mass Customer,N,No,7.0,VIC,10,7,7,young_adults
81,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,Male,51,Manufacturing,Mass Customer,N,No,7.0,VIC,10,26,8,young_adults
34,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,Male,51,Manufacturing,Mass Customer,N,No,7.0,VIC,10,14,2,young_adults
79,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,Male,51,Manufacturing,Mass Customer,N,No,7.0,VIC,10,14,12,young_adults
28,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,Male,51,Manufacturing,Mass Customer,N,No,7.0,VIC,10,26,12,young_adults
69,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,Male,51,Manufacturing,Mass Customer,N,No,7.0,VIC,10,25,3,young_adults
95,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,Male,51,Manufacturing,Mass Customer,N,No,7.0,VIC,10,14,4,young_adults
40,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,Male,51,Manufacturing,Mass Customer,N,No,7.0,VIC,10,11,7,young_adults
78,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,Male,96,IT,Mass Customer,N,Yes,19.0,NSW,9,2,5,young_adults
49,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,Male,96,IT,Mass Customer,N,Yes,19.0,NSW,9,16,8,young_adults
73,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,Male,12,Manufacturing,Mass Customer,N,Yes,22.0,NSW,11,6,7,young
40,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,Male,12,Manufacturing,Mass Customer,N,Yes,22.0,NSW,11,9,6,young
1,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Male,12,Manufacturing,Mass Customer,N,Yes,22.0,NSW,11,12,7,young
45,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,Male,12,Manufacturing,Mass Customer,N,Yes,22.0,NSW,11,16,12,young
1,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,Male,97,Health,High Net Worth,N,Yes,7.0,NSW,8,2,6,young
6,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,Male,97,Health,High Net Worth,N,Yes,7.0,NSW,8,22,5,young
46,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,Male,97,Health,High Net Worth,N,Yes,7.0,NSW,8,20,6,young
0,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,Male,97,Health,High Net Worth,N,Yes,7.0,NSW,8,2,8,young
90,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,Male,97,Health,High Net Worth,N,Yes,7.0,NSW,8,22,5,young
5,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,Male,97,Health,High Net Worth,N,Yes,7.0,NSW,8,6,10,young
49,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,Male,97,Health,High Net Worth,N,Yes,7.0,NSW,8,7,4,young
14,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,Male,97,Health,High Net Worth,N,Yes,7.0,NSW,8,6,6,young
45,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,Male,89,other,High Net Worth,N,No,4.0,NSW,10,13,3,young_adults
69,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,Male,89,other,High Net Worth,N,No,4.0,NSW,10,6,6,young_adults
79,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,Male,89,other,High Net Worth,N,No,4.0,NSW,10,4,8,young_adults
43,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,Female,63,other,Mass Customer,N,Yes,7.0,NSW,10,18,11,young
76,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,Female,63,other,Mass Customer,N,Yes,7.0,NSW,10,3,1,young
30,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,Female,63,other,Mass Customer,N,Yes,7.0,NSW,10,18,5,young
92,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,Female,63,other,Mass Customer,N,Yes,7.0,NSW,10,26,12,young
68,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,Female,63,other,Mass Customer,N,Yes,7.0,NSW,10,25,1,young
23,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,Female,63,other,Mass Customer,N,Yes,7.0,NSW,10,11,8,young
73,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,Female,63,other,Mass Customer,N,Yes,7.0,NSW,10,26,4,young
66,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,Male,23,Entertainment,Mass Customer,N,No,10.0,NSW,8,7,5,old_adult
57,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,Male,23,Entertainment,Mass Customer,N,No,10.0,NSW,8,26,12,old_adult
53,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,Male,23,Entertainment,Mass Customer,N,No,10.0,NSW,8,20,7,old_adult
96,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,Male,23,Entertainment,Mass Customer,N,No,10.0,NSW,8,15,2,old_adult
58,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,Male,23,Entertainment,Mass Customer,N,No,10.0,NSW,8,2,10,old_adult
34,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,Male,23,Entertainment,Mass Customer,N,No,10.0,NSW,8,14,10,old_adult
50,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,Male,23,Entertainment,Mass Customer,N,No,10.0,NSW,8,14,1,old_adult
75,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,Male,23,Entertainment,Mass Customer,N,No,10.0,NSW,8,11,2,old_adult
1,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Male,23,Entertainment,Mass Customer,N,No,10.0,NSW,8,1,6,old_adult
51,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,Female,70,Manufacturing,Affluent Customer,N,Yes,19.0,NSW,5,16,9,old_adult
1,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Female,70,Manufacturing,Affluent Customer,N,Yes,19.0,NSW,5,5,9,old_adult
88,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,Female,70,Manufacturing,Affluent Customer,N,Yes,19.0,NSW,5,4,6,old_adult
25,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,Female,70,Manufacturing,Affluent Customer,N,Yes,19.0,NSW,5,25,9,old_adult
64,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,Female,70,Manufacturing,Affluent Customer,N,Yes,19.0,NSW,5,1,2,old_adult
8,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,Male,35,Health,Mass Customer,N,No,16.0,QLD,5,6,2,young_adults
52,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,Male,35,Health,Mass Customer,N,No,16.0,QLD,5,16,1,young_adults
10,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,Male,35,Health,Mass Customer,N,No,16.0,QLD,5,3,2,young_adults
37,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,Male,35,Health,Mass Customer,N,No,16.0,QLD,5,18,8,young_adults
74,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,Male,35,Health,Mass Customer,N,No,16.0,QLD,5,17,1,young_adults
55,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,Female,19,Health,Mass Customer,N,Yes,14.0,NSW,10,2,12,young_adults
48,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,Female,19,Health,Mass Customer,N,Yes,14.0,NSW,10,5,10,young_adults
15,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,Female,19,Health,Mass Customer,N,Yes,14.0,NSW,10,24,12,young_adults
82,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,Female,19,Health,Mass Customer,N,Yes,14.0,NSW,10,4,5,young_adults
89,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Female,19,Health,Mass Customer,N,Yes,14.0,NSW,10,17,8,young_adults
31,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,Female,19,Health,Mass Customer,N,Yes,14.0,NSW,10,6,11,young_adults
64,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,Female,19,Health,Mass Customer,N,Yes,14.0,NSW,10,12,12,young_adults
25,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,Female,19,Health,Mass Customer,N,Yes,14.0,NSW,10,15,10,young_adults
87,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,Male,83,Manufacturing,High Net Worth,N,Yes,22.0,NSW,9,11,8,young_adults
54,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,Male,83,Manufacturing,High Net Worth,N,Yes,22.0,NSW,9,12,2,young_adults
0,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,Male,83,Manufacturing,High Net Worth,N,Yes,22.0,NSW,9,1,4,young_adults
4,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,Male,83,Manufacturing,High Net Worth,N,Yes,22.0,NSW,9,7,1,young_adults
87,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,Male,83,Manufacturing,High Net Worth,N,Yes,22.0,NSW,9,3,6,young_adults
4,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,Male,83,Manufacturing,High Net Worth,N,Yes,22.0,NSW,9,19,11,young_adults
80,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,Male,83,Manufacturing,High Net Worth,N,Yes,22.0,NSW,9,7,1,young_adults
25,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,Male,83,Manufacturing,High Net Worth,N,Yes,22.0,NSW,9,24,3,young_adults
0,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,Male,83,Manufacturing,High Net Worth,N,Yes,22.0,NSW,9,11,7,young_adults
10,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,Male,83,Manufacturing,High Net Worth,N,Yes,22.0,NSW,9,6,2,young_adults
0,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,Male,83,Manufacturing,High Net Worth,N,Yes,22.0,NSW,9,26,11,young_adults
0,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,Male,83,Manufacturing,High Net Worth,N,Yes,22.0,NSW,9,8,10,young_adults
0,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,Male,83,Manufacturing,High Net Worth,N,Yes,22.0,NSW,9,1,12,young_adults
40,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,Male,94,Property,Affluent Customer,N,Yes,15.0,NSW,11,11,9,young_adults
21,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,Male,94,Property,Affluent Customer,N,Yes,15.0,NSW,11,24,1,young_adults
44,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,Male,94,Property,Affluent Customer,N,Yes,15.0,NSW,11,14,6,young_adults
13,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,Male,94,Property,Affluent Customer,N,Yes,15.0,NSW,11,1,3,young_adults
73,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,Male,94,Property,Affluent Customer,N,Yes,15.0,NSW,11,20,7,young_adults
62,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,Male,94,Property,Affluent Customer,N,Yes,15.0,NSW,11,7,3,young_adults
0,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,Male,96,Health,High Net Worth,N,Yes,6.0,NSW,9,13,7,old_adult
38,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Male,96,Health,High Net Worth,N,Yes,6.0,NSW,9,10,5,old_adult
77,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,Male,96,Health,High Net Worth,N,Yes,6.0,NSW,9,3,5,old_adult
41,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,Male,96,Health,High Net Worth,N,Yes,6.0,NSW,9,21,1,old_adult
0,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,Male,96,Health,High Net Worth,N,Yes,6.0,NSW,9,10,11,old_adult
0,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,Male,96,Health,High Net Worth,N,Yes,6.0,NSW,9,23,4,old_adult
66,0.0,Cancelled,Giant Bicycles,Road,low,small,590.26,525.33,Female,53,Health,Mass Customer,N,No,16.0,VIC,9,7,12,old
14,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,Female,53,Health,Mass Customer,N,No,16.0,VIC,9,14,1,old
61,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,Female,53,Health,Mass Customer,N,No,16.0,VIC,9,2,7,old
6,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,Female,57,Health,Affluent Customer,N,No,10.0,QLD,3,14,6,old_adult
10,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,Female,57,Health,Affluent Customer,N,No,10.0,QLD,3,3,2,old_adult
96,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,Female,57,Health,Affluent Customer,N,No,10.0,QLD,3,15,9,old_adult
36,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,Female,57,Health,Affluent Customer,N,No,10.0,QLD,3,22,8,old_adult
69,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,Female,57,Health,Affluent Customer,N,No,10.0,QLD,3,25,8,old_adult
23,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,Female,57,Health,Affluent Customer,N,No,10.0,QLD,3,24,11,old_adult
39,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,Male,59,other,Mass Customer,N,Yes,3.0,QLD,9,11,2,young_adults
49,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,Male,59,other,Mass Customer,N,Yes,3.0,QLD,9,16,4,young_adults
86,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,Male,59,other,Mass Customer,N,Yes,3.0,QLD,9,19,8,young_adults
25,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,Male,59,other,Mass Customer,N,Yes,3.0,QLD,9,1,2,young_adults
53,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,Female,38,Retail,Mass Customer,N,No,5.0,QLD,8,20,1,young_adults
52,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,Female,38,Retail,Mass Customer,N,No,5.0,QLD,8,16,10,young_adults
72,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,Female,38,Retail,Mass Customer,N,No,5.0,QLD,8,1,7,young_adults
11,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,Female,38,Retail,Mass Customer,N,No,5.0,QLD,8,10,7,young_adults
41,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,Female,38,Retail,Mass Customer,N,No,5.0,QLD,8,20,8,young_adults
57,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,Female,38,Retail,Mass Customer,N,No,5.0,QLD,8,26,8,young_adults
19,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,Female,38,Retail,Mass Customer,N,No,5.0,QLD,8,8,1,young_adults
56,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,Female,38,Retail,Mass Customer,N,No,5.0,QLD,8,20,2,young_adults
72,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,Female,38,Retail,Mass Customer,N,No,5.0,QLD,8,1,10,young_adults
46,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,Male,72,other,Mass Customer,N,No,9.0,NSW,8,10,10,young_adults
88,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,Male,72,other,Mass Customer,N,No,9.0,NSW,8,19,1,young_adults
74,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,Male,72,other,Mass Customer,N,No,9.0,NSW,8,17,6,young_adults
92,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,Male,72,other,Mass Customer,N,No,9.0,NSW,8,14,11,young_adults
17,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,Male,72,other,Mass Customer,N,No,9.0,NSW,8,21,1,young_adults
98,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,Male,72,other,Mass Customer,N,No,9.0,NSW,8,13,2,young_adults
0,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,Female,49,Health,High Net Worth,N,No,17.0,NSW,12,1,4,old
76,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,Female,49,Health,High Net Worth,N,No,17.0,NSW,12,15,1,old
63,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,Female,49,Health,High Net Worth,N,No,17.0,NSW,12,24,10,old
0,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,Female,49,Health,High Net Worth,N,No,17.0,NSW,12,13,6,old
96,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,Male,13,other,Affluent Customer,N,Yes,16.0,NSW,10,15,7,old_adult
1,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Male,13,other,Affluent Customer,N,Yes,16.0,NSW,10,12,3,old_adult
36,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,Male,13,other,Affluent Customer,N,Yes,16.0,NSW,10,18,8,old_adult
67,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Male,13,other,Affluent Customer,N,Yes,16.0,NSW,10,22,9,old_adult
21,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,Male,13,other,Affluent Customer,N,Yes,16.0,NSW,10,18,1,old_adult
70,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,Male,13,other,Affluent Customer,N,Yes,16.0,NSW,10,22,5,old_adult
59,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,Female,10,Property,Mass Customer,N,No,2.0,VIC,8,24,2,young
82,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,Female,10,Property,Mass Customer,N,No,2.0,VIC,8,2,3,young
29,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,Female,10,Property,Mass Customer,N,No,2.0,VIC,8,1,4,young
79,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,Female,10,Property,Mass Customer,N,No,2.0,VIC,8,14,6,young
6,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,Female,10,Property,Mass Customer,N,No,2.0,VIC,8,14,11,young
65,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,Female,10,Property,Mass Customer,N,No,2.0,VIC,8,2,12,young
68,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,Female,10,Property,Mass Customer,N,No,2.0,VIC,8,7,1,young
63,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,Female,10,Property,Mass Customer,N,No,2.0,VIC,8,19,5,young
41,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,Female,10,Property,Mass Customer,N,No,2.0,VIC,8,20,1,young
66,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,Female,10,Property,Mass Customer,N,No,2.0,VIC,8,7,9,young
0,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,Male,35,Retail,High Net Worth,N,Yes,13.0,VIC,9,26,5,old_adult
0,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,Male,35,Retail,High Net Worth,N,Yes,13.0,VIC,9,18,9,old_adult
54,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,Male,35,Retail,High Net Worth,N,Yes,13.0,VIC,9,7,10,old_adult
77,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,Male,35,Retail,High Net Worth,N,Yes,13.0,VIC,9,3,1,old_adult
12,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,Male,35,Retail,High Net Worth,N,Yes,13.0,VIC,9,2,2,old_adult
81,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,Male,53,Property,Mass Customer,N,No,13.0,QLD,4,26,5,young_adults
52,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,Male,53,Property,Mass Customer,N,No,13.0,QLD,4,16,10,young_adults
43,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,Male,53,Property,Mass Customer,N,No,13.0,QLD,4,18,7,young_adults
2,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,Female,19,Manufacturing,High Net Worth,N,Yes,14.0,NSW,8,25,10,old_adult
89,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,Female,19,Manufacturing,High Net Worth,N,Yes,14.0,NSW,8,18,10,old_adult
19,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,Female,19,Manufacturing,High Net Worth,N,Yes,14.0,NSW,8,14,12,old_adult
58,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,Female,19,Manufacturing,High Net Worth,N,Yes,14.0,NSW,8,8,8,old_adult
